,Unnamed: 0,rev_page,page_title,date,same_day_revs,prev_day_revs,week_before_revs,month_before_revs,year_before_revs,week_after_revs,day_after_revs,day_after_2_revs,category,category_score,around,before,boost,same_day_views,prev_day_views,week_before_views,month_before_views,year_before_views,day_after_views,is_event,News Item,subcategory,-1,Culture,Geography,History_and_Society,STEM,category_score_upd,category_upd
2662,2679,2532703,Pasja_(instalacja),20220601,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
2663,2680,2536368,Paweł_Pawlikowski,20220601,0.0,0.0,0.0,18.0,70.0,1.0,1.0,0.0,Culture,0.9970290064811708,793,958,0.8277661795407099,151,343,1519,5717,79133,284,0,-1,Media,0,1,0,0,0,0.9939124584197998,Culture.Media.Films
2664,2681,2544151,Euro_Truck_Simulator_2,20220601,1.0,0.0,0.0,6.0,51.0,5.0,1.0,0.0,Culture,0.9579222798347472,3348,3223,1.0387837418554142,710,1553,5329,20663,308474,1331,0,-1,Media,0,1,0,0,0,1.0000100135803223,Culture.Media.Media*
2665,2682,2546123,Aleksiej_Orłow_(1737–1808),20220601,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9987651705741882,Culture.Biography.Biography*
2666,2683,2550371,Ulrikke_Eikeri,20220601,0.0,0.0,1.0,1.0,16.0,2.0,1.0,1.0,Culture,0.9763205647468568,6437,1114,5.778276481149012,1886,2223,3432,4326,19790,4925,0,-1,Sports,0,1,0,0,0,0.9466066956520081,Culture.Sports
2667,2684,2550864,Ukryta_prawda_(serial_telewizyjny),20220601,1.0,1.0,1.0,5.0,62.0,5.0,1.0,1.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.812877357006073,Culture.Media.Media*
2668,2685,2551125,Władysław_Bartosik,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9669240117073059,Culture.Biography.Biography*
2669,2686,2552017,Mattia_De_Sciglio,20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,Culture,0.9980222582817078,1567,966,1.6221532091097308,346,610,1797,7618,120424,836,0,-1,Sports,0,1,0,0,0,0.9973783493041992,Culture.Sports
2670,2687,2554822,Viennale,20220601,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,Culture,1.0000100135803225,16,26,0.6153846153846154,3,7,36,94,1176,7,0,-1,Media,0,1,0,0,0,0.999254584312439,Culture.Media.Films
2671,2688,2579022,Lauromacromia,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STEM,1.0000100135803225,6,2,3.0,1,4,7,41,223,1,0,-1,Biology,0,0,0,0,1,-1.0,-1
2672,2689,2579024,Macromidia,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STEM,1.0000100135803225,11,14,0.7857142857142857,2,3,17,67,572,4,0,-1,STEM*,0,0,0,0,1,-1.0,-1
2673,2690,2579034,Neocordulia,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
2674,2691,2579659,Gwiazda_typu_Wolfa-Rayeta,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,STEM.STEM*
2675,2692,2580034,Gomphomacromia,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
2676,2693,2580918,Nesocordulia,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STEM,1.0000100135803225,1,2,0.5,1,1,3,25,402,1,0,-1,Biology,0,0,0,0,1,-1.0,-1
2677,2694,2582651,Stanisław_Kucharski,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9972950220108032,Geography.Regions.Europe.Eastern_Europe
2678,2696,2588928,Honorata_Skarbek,20220601,0.0,0.0,2.0,3.0,20.0,1.0,1.0,0.0,Geography,0.9984121918678284,73,61,1.1967213114754098,20,42,124,404,3810,36,0,-1,Regions,0,0,1,0,0,0.9304682612419128,Culture.Media.Music
2679,2697,2589520,Mennica_we_Wrocławiu,20220601,0.0,3.0,3.0,3.0,6.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.8933194279670715,Geography.Regions.Europe.Europe*
2680,2698,2591349,Rudka_(powiat_otwocki),20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
2681,2699,2592090,Tomasz_Strahl,20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Culture.Biography.Biography*
2682,2700,2595337,Pesa_Twist,20220601,0.0,2.0,5.0,5.0,45.0,2.0,1.0,0.0,Geography,0.9591643214225768,100,89,1.1235955056179776,16,27,141,509,5618,38,0,-1,Regions,0,0,1,0,0,0.8031837940216064,History_and_Society.Transportation
2683,2701,2595668,Wincenty_Kwapiszewski,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Culture.Biography.Biography*
2684,2702,2596654,Hellen_Obiri,20220601,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,Culture,0.9987651705741882,179,224,0.7991071428571429,33,84,364,1725,32238,70,0,-1,Sports,0,1,0,0,0,1.0000100135803223,Culture.Sports
2685,2703,2596841,Maciej_Potępa,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Culture.Biography.Biography*
2686,2704,2597838,Andrzej_Stańczyk,20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9971204400062561,Culture.Biography.Biography*
2687,2705,2597857,Senatus_consultum,20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,History_and_Society,0.8706072568893433,386,261,1.478927203065134,56,107,423,1614,13929,218,0,-1,History,0,0,0,1,0,0.9591643214225769,History_and_Society.History
2688,2706,2599300,1916_w_Królestwie_Polskim,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
2689,2707,2599303,1917_w_Królestwie_Polskim,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
2690,2708,2599308,1918_w_Polsce,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
2691,2709,2606887,Lista_uzbrojenia_i_sprzętu_bojowego_Wojsk_Lądowych,20220601,0.0,0.0,4.0,11.0,246.0,7.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9679093360900879,History_and_Society.Military_and_warfare
2692,2710,2607061,Diecezja_Columbus,20220601,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.7826725244522095,Geography.Regions.Americas.North_America
2693,2711,2615870,Alexander_Domínguez,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,Culture,0.9855064153671264,391,280,1.3964285714285714,48,104,413,1668,21406,95,0,-1,Sports,0,1,0,0,0,0.9955416321754456,Culture.Sports
2694,2712,2616516,François-Xavier_Maroy,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Culture.Biography.Biography*
2695,2713,2617175,Ķasts_Puodžuks,20220601,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,Culture,0.9859463572502136,2,5,0.4,-1,-1,5,16,192,-1,0,-1,Biography,0,1,0,0,0,0.9073222279548645,Culture.Biography.Biography*
2696,2714,2618270,1982_w_sztukach_plastycznych,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.7663036584854126,Culture.Visual_arts.Visual_arts*
2697,2715,2621530,Dom_Towarzystwa_Ubezpieczeniowego_„Rosja”_w_Warszawie,20220601,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9989112615585327,Geography.Regions.Europe.Eastern_Europe
2698,2716,2621941,Charles_Asati,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,Culture,0.9989112615585328,15,24,0.625,3,8,41,147,2052,5,0,-1,Sports,0,1,0,0,0,0.9994215965270996,Culture.Sports
2699,2717,2626677,La_Flèche_Wallonne_2012,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Culture.Sports
2700,2718,2628359,Ustawa_o_radcach_prawnych,20220601,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9875783920288086,History_and_Society.Politics_and_government
2701,2719,2639082,Zabójstwo_w_afekcie,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.8634016513824463,History_and_Society.Politics_and_government
2702,2720,2639312,Daniił_Szafran,20220601,0.0,0.0,0.0,0.0,8.0,13.0,13.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9994215965270996,Culture.Biography.Biography*
2703,2721,2640902,Lista_i_wyniki_gal_Konfrontacji_Sztuk_Walki,20220601,3.0,1.0,21.0,48.0,419.0,17.0,4.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.8774868249893188,Geography.Regions.Europe.Europe*
2704,2722,2645170,Młyny,20220601,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,-1,-1.0,2,-1,-2.0,-1,2,2,47,380,-1,0,-1,-2,1,0,0,0,0,0.994098961353302,Geography.Regions.Europe.Eastern_Europe
2705,2723,2647100,Quincy_Detenamo,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Culture,0.9566442370414734,17,19,0.8947368421052632,7,11,36,118,1031,8,0,-1,Biography,0,1,0,0,0,0.8634016513824463,Culture.Sports
2706,2724,2648567,Paszporty_w_Polsce,20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.8479777574539185,History_and_Society.Politics_and_government
2707,2725,2649925,Katastrofa_lotu_Agni_Air_CHT,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9996300339698792,STEM.Engineering
2708,2726,2655843,Papirus_Oxyrhynchus_3035,20220601,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9972090721130371,History_and_Society.History
2709,2728,2669195,Sidevar/brudnopis2,20220601,0.0,0.0,1.0,5.0,13.0,3.0,1.0,1.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
2710,2730,2681344,MastiBot/Bródnowski,20220601,1.0,1.0,6.0,27.0,333.0,8.0,1.0,1.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
2711,2731,2681387,MastiBot/Rakowicki,20220601,1.0,1.0,6.0,27.0,265.0,8.0,1.0,1.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
2712,2732,2681441,MastiBot/Północny,20220601,1.0,1.0,6.0,28.0,332.0,8.0,1.0,1.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
2713,2733,2681856,Naima_Akef,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Geography,1.0000100135803225,125,109,1.146788990825688,17,54,180,624,9139,34,0,-1,Regions,0,0,1,0,0,0.9994907379150391,Culture.Biography.Biography*
2714,2734,2683476,Patrick_Dewaere,20220601,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Geography,0.967909336090088,543,598,0.9080267558528428,95,207,916,3575,44003,180,0,-1,Regions,0,0,1,0,0,0.9987651705741882,Culture.Biography.Biography*
2715,2735,2683757,Bergkirchweih,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,Geography,0.9966334104537964,1263,448,2.8191964285714284,215,376,927,2256,8760,617,0,-1,Regions,0,0,1,0,0,0.9976868629455566,Geography.Regions.Europe.Western_Europe
2716,2736,2687456,Jens_Jørgen_Hansen,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,Culture,0.9972950220108032,17,30,0.5666666666666667,5,8,41,196,5531,7,0,-1,Sports,0,1,0,0,0,0.9947898983955383,Culture.Sports
2717,2737,2689610,Reto_Badrutt,20220601,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Culture,1.0000100135803225,11,2,5.5,6,9,13,42,540,7,0,-1,Sports,0,1,0,0,0,1.0000100135803223,Culture.Sports
2718,2738,2691183,Kościół_Najświętszego_Serca_Pana_Jezusa_w_Opatówku,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.8634016513824463,Geography.Regions.Europe.Europe*
2719,2739,2691587,Fernando_Santos,20220601,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,Culture,0.9284188151359558,33,26,1.2692307692307692,2,4,37,171,2442,18,0,-1,Biography,0,1,0,0,0,0.9980222582817078,Culture.Sports
2720,2740,2695079,Radivoje_Ognjanović,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Culture,0.9995517134666444,32,29,1.103448275862069,7,14,47,221,3115,8,0,-1,Sports,0,1,0,0,0,0.9992778301239014,Culture.Sports
2721,2741,2695428,Sławomir_Mazurek_(filozof),20220601,0.0,1.0,1.0,1.0,5.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Culture.Biography.Biography*
2722,2742,2698157,Brudnopis,20220601,0.0,3.0,12.0,51.0,966.0,10.0,4.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.523430347442627,Culture.Literature
2723,2743,2698607,Rhythm_of_Love_Tour,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Geography,0.952584147453308,67,87,0.7701149425287356,15,34,132,495,6053,32,0,-1,Regions,0,0,1,0,0,0.9553291201591492,Geography.Regions.Oceania
2724,2744,2698654,Ivor_Allchurch,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Culture,0.9964163899421692,370,258,1.434108527131783,73,134,431,1450,18933,174,0,-1,Sports,0,1,0,0,0,0.9951046109199524,Culture.Biography.Biography*
2725,2745,2699108,Robert_Brennan,20220601,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,-1,-1.0,12,25,0.48,6,7,33,100,1130,7,0,-1,-2,1,0,0,0,0,0.9926641583442688,Culture.Biography.Biography*
2726,2746,2699269,Stéphane_Houdet,20220601,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,Culture,0.8519628047943115,232,70,3.3142857142857145,58,99,181,418,9401,93,0,-1,Sports,0,1,0,0,0,0.9591643214225769,Culture.Sports
2727,2747,2701868,Warszawskie_Targi_Książki,20220601,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.8962613940238953,Geography.Regions.Europe.Eastern_Europe
2728,2748,2703866,Mistrzostwa_Oceanii_w_podnoszeniu_ciężarów,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Oceania
2729,2749,2706946,Szablony_flag/lista/interwiki,20220601,1.0,1.0,6.0,29.0,359.0,8.0,1.0,1.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
2730,2750,2706993,Cute_(grupa_muzyczna),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.6513648629188538,Culture.Media.Media*
2731,2751,2708373,Kepler-36,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,STEM,0.9905974268913268,80,51,1.568627450980392,14,43,101,386,4608,38,0,-1,STEM*,0,0,0,0,1,1.0000100135803223,STEM.Space
2732,2752,2708564,Grzegorz_Sołogub,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,Culture,1.0000100135803225,4,3,1.3333333333333333,-1,2,6,47,575,1,0,-1,Biography,0,1,0,0,0,0.9986850023269653,Culture.Biography.Biography*
2733,2753,2711244,Jailbait,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,History_and_Society,0.989681839942932,1208,1193,1.0125733445096397,254,528,1965,7435,100906,495,0,-1,Society,0,0,0,1,0,0.6859594583511353,STEM.STEM*
2734,2754,2711579,Manhattan,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Geography,0.960371196269989,23094,23535,0.9812619502868068,4684,9613,38013,149662,1786539,9238,0,-1,Regions,0,0,1,0,0,0.9994215965270996,Geography.Regions.Americas.North_America
2735,2755,2714598,Ocute,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Culture,0.9931061863899232,45,69,0.6521739130434783,5,15,90,336,3238,20,0,-1,Biography,0,1,0,0,0,0.9994215965270996,Culture.Media.Music
2736,2756,2714599,OCute,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Culture,0.9850529432296752,-1,-1,1.0,-1,-1,-1,1,21,-1,0,-1,Media,0,1,0,0,0,0.9994215965270996,Culture.Media.Music
2737,2757,2714600,OC-ute,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Culture,0.9850529432296752,-1,-1,1.0,-1,-1,-1,1,35,-1,0,-1,Media,0,1,0,0,0,0.9994215965270996,Culture.Media.Music
2738,2758,2714601,℃-ute,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Culture,0.9850529432296752,4,5,0.8,-1,1,7,32,299,-1,0,-1,Media,0,1,0,0,0,0.9994215965270996,Culture.Media.Music
2739,2759,2714602,C-Ute,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Culture,0.9850529432296752,-1,-1,1.0,-1,-1,-1,1,27,-1,0,-1,Media,0,1,0,0,0,0.9994215965270996,Culture.Media.Music
2740,2760,2718464,Most_Baileya,20220601,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.8519628047943115,History_and_Society.Military_and_warfare
2741,2761,2719888,Jan_Roguski,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Culture.Biography.Biography*
2742,2762,2720707,Andrzej_Bychowski,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.998309314250946,Culture.Biography.Biography*
2743,2763,2720743,Cliff_Jones,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,22,15,1.4666666666666666,3,8,24,105,1261,7,0,-1,-2,1,0,0,0,0,0.9993836879730225,Culture.Sports
2744,2764,2721597,Witold_Michałkiewicz,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Culture.Biography.Biography*
2745,2765,2721747,Dyskografia_Demi_Lovato,20220601,3.0,0.0,0.0,0.0,11.0,5.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9995517134666443,Culture.Media.Music
2746,2766,2722902,Ludwig_Goldbrunner,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Culture,0.9991540908813475,53,47,1.127659574468085,10,23,82,355,3308,20,0,-1,Biography,0,1,0,0,0,0.998309314250946,Culture.Sports
2747,2767,2725869,Katarzyna_Zielińska-Jaworska,20220601,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Culture.Biography.Biography*
2748,2768,2727733,Moron_biały,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,STEM.Biology
2749,2769,2728772,Manuel_Valls,20220601,0.0,0.0,0.0,5.0,6.0,1.0,1.0,0.0,Geography,0.9706977605819702,961,1083,0.8873499538319483,176,392,1650,9696,88803,325,0,-1,Regions,0,0,1,0,0,0.99753737449646,Geography.Regions.Europe.Western_Europe
2750,2770,2728841,MastiBot/Renety,20220601,1.0,1.0,6.0,27.0,331.0,8.0,1.0,1.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
2751,2771,2729316,Vaniel_Sirin,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Geography,0.99745911359787,13,9,1.4444444444444444,3,4,16,80,1101,5,0,-1,Regions,0,0,1,0,0,0.9959398508071899,Geography.Regions.Americas.Central_America
2752,2772,2729624,Eloy_Campos,20220601,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,Culture,0.9841036200523376,575,1108,0.5189530685920578,9,311,1429,1593,3362,15,0,-1,Sports,0,1,0,0,0,0.994455099105835,Culture.Sports
2753,2774,2730973,Strefa_X,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Culture.Media.Media*
2754,2775,2731837,Yobes_Ondieki,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,Culture,0.996837317943573,52,49,1.0612244897959184,10,27,81,253,4772,15,0,-1,Sports,0,1,0,0,0,0.9995221495628357,Culture.Sports
2755,2776,2739705,Muzeum_Ratownictwa_w_Krakowie,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9324633479118347,History_and_Society.Politics_and_government
2756,2777,2745984,Jessica_Pegula,20220601,0.0,0.0,0.0,4.0,41.0,6.0,1.0,0.0,Culture,0.9969346523284912,68477,35958,1.9043606429723567,25288,35008,71734,126744,522016,30966,0,-1,Sports,0,1,0,0,0,0.9949496984481812,Culture.Sports
2757,2778,2752527,Vinson_Detenamo,20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,Geography,0.812877357006073,25,12,2.083333333333333,1,8,21,83,1010,10,0,-1,Regions,0,0,1,0,0,0.6297846436500549,Culture.Biography.Biography*
2758,2779,2752669,Kuroczynski,20220601,0.0,0.0,0.0,0.0,25.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
2759,2780,2753492,Bitwa_pod_Adżdabiją_(1914),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.8774868249893188,Geography.Regions.Africa.Northern_Africa
2760,2781,2755244,Pokier150,20220601,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
2761,2782,2756579,Juan_Acuña,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Culture,0.993317186832428,46,41,1.1219512195121952,18,25,81,227,2500,28,0,-1,Sports,0,1,0,0,0,0.9867871999740601,Culture.Sports
2762,2783,2762372,Krzysztof_Jotko,20220601,0.0,0.0,0.0,2.0,29.0,1.0,1.0,0.0,Culture,0.9836069941520692,438,644,0.6801242236024845,100,188,929,6219,98928,168,0,-1,Sports,0,1,0,0,0,0.9591643214225769,Culture.Biography.Biography*
2763,2784,2764600,Mariusz_Podgórski_(armwrestler),20220601,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9946250915527344,Geography.Regions.Europe.Eastern_Europe
2764,2785,2766423,Francisco_Antúnez,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Culture,0.98678719997406,27,26,1.0384615384615383,8,9,42,137,1644,15,0,-1,Sports,0,1,0,0,0,0.9954004287719727,Culture.Biography.Biography*
